"","A_14_P105663_AKT1","A_14_P108902_AKT1","A_14_P117688_AKT1","A_14_P138231_AKT1","A_16_P02990145_AKT1","A_16_P02990154_AKT1","A_16_P02990171_AKT1","A_14_P107978_AKT2","A_14_P109831_AKT2","A_14_P133345_AKT2","A_16_P03450716_AKT2","A_16_P21009342_AKT2","A_16_P21009357_AKT2","A_14_P107841_AKT3","A_14_P108181_AKT3","A_14_P108488_AKT3","A_14_P123877_AKT3","A_14_P129004_AKT3","A_14_P135952_AKT3","A_16_P00290583_AKT3","A_16_P00290594_AKT3","A_16_P00290615_AKT3","A_16_P00290674_AKT3","A_16_P00290772_AKT3","A_16_P00290853_AKT3","A_16_P00290953_AKT3","A_16_P15512931_AKT3","A_16_P15512937_AKT3","A_16_P15512956_AKT3","A_16_P15512963_AKT3","A_16_P15513075_AKT3","A_16_P15513081_AKT3","A_16_P15513144_AKT3","A_16_P15513212_AKT3","A_16_P15513272_AKT3","A_16_P15513371_AKT3","A_16_P15513501_AKT3","A_16_P15513518_AKT3","A_16_P15513555_AKT3","A_16_P15513575_AKT3","A_16_P15513598_AKT3","A_16_P15513633_AKT3","A_16_P35533790_AKT3","A_16_P35533809_AKT3","A_16_P35533883_AKT3","A_16_P35533965_AKT3","A_16_P35534058_AKT3","A_16_P35534124_AKT3","A_16_P35534205_AKT3","A_16_P35534249_AKT3","A_14_P108238_PIK3CA","A_14_P113684_PIK3CA","A_14_P127878_PIK3CA","A_14_P128410_PIK3CA","A_16_P00879177_PIK3CA","A_16_P00879208_PIK3CA","A_16_P00879251_PIK3CA","A_16_P16518036_PIK3CA","A_16_P16518096_PIK3CA","A_16_P36565813_PIK3CA","A_16_P36565860_PIK3CA","A_14_P119288_PIK3CB","A_14_P126060_PIK3CB","A_16_P00821859_PIK3CB","A_16_P00821878_PIK3CB","A_16_P00821889_PIK3CB","A_16_P00821948_PIK3CB","A_16_P16422697_PIK3CB","A_16_P16422823_PIK3CB","A_16_P16422836_PIK3CB","A_16_P36468740_PIK3CB","A_14_P131532_PIK3CD","A_16_P00012098_PIK3CD","A_16_P00012149_PIK3CD","A_16_P15023768_PIK3CD","A_16_P15023799_PIK3CD","A_16_P15023813_PIK3CD","A_16_P15023836_PIK3CD","A_16_P15023843_PIK3CD","A_14_P105607_PIK3R1","A_14_P123059_PIK3R1","A_14_P200691_PIK3R1","A_16_P01251876_PIK3R1","A_16_P01251887_PIK3R1","A_16_P17153467_PIK3R1","A_16_P17153589_PIK3R1","A_16_P17153679_PIK3R1","A_16_P37214865_PIK3R1","A_14_P103501_PIK3R2","A_14_P127707_PIK3R2","A_14_P133175_PIK3R2","A_14_P100972_FOXO1A","A_14_P104811_FOXO1A","A_14_P108536_FOXO1A","A_14_P138465_FOXO1A","A_16_P02762354_FOXO1A","A_16_P02762390_FOXO1A","A_16_P02762453_FOXO1A","A_16_P02762463_FOXO1A","A_16_P02762473_FOXO1A","A_16_P19787251_FOXO1A","A_16_P19787267_FOXO1A","A_16_P19787300_FOXO1A","A_16_P19787345_FOXO1A","A_16_P19787539_FOXO1A","A_16_P39925721_FOXO1A","A_14_P113477_FOXO3A","A_14_P120450_FOXO3A","A_14_P136940_FOXO3A","A_14_P137574_FOXO3A","A_16_P01553347_FOXO3A","A_16_P01553400_FOXO3A","A_16_P01553442_FOXO3A","A_16_P01553465_FOXO3A","A_16_P17669754_FOXO3A","A_16_P17669839_FOXO3A","A_16_P17669997_FOXO3A","A_16_P17670088_FOXO3A","A_16_P37744911_FOXO3A","A_14_P116918_MLLT7","A_14_P126777_MLLT7","A_14_P137340_MLLT7","A_14_P116511_PIK3CG","A_14_P129537_PIK3CG","A_14_P139317_PIK3CG","A_16_P01773492_PIK3CG","A_16_P18059225_PIK3CG","A_14_P107472_PDPK1","A_14_P120883_PDPK1","A_14_P123854_PDPK1","A_14_P128757_PDPK1","A_16_P20380444_PDPK1","A_16_P40536436_PDPK1","A_14_P108675_IRS1","A_14_P125106_IRS1","A_16_P00610527_IRS1","A_16_P16063932_IRS1","A_16_P16064025_IRS1","A_16_P16064071_IRS1","A_16_P36099445_IRS1","A_16_P36099551_IRS1","A_14_P101866_SRC","A_14_P105797_SRC","A_14_P111562_SRC","A_16_P03512637_SRC","A_16_P21123355_SRC","A_16_P21123418_SRC","A_14_P111004_GAB1","A_14_P123769_GAB1","A_14_P125611_GAB1","A_14_P128280_GAB1","A_16_P01096231_GAB1","A_16_P01096258_GAB1","A_16_P16888244_GAB1","A_16_P16888285_GAB1","A_16_P16888336_GAB1","A_16_P16888429_GAB1","A_16_P16888438_GAB1","A_16_P36944427_GAB1","A_16_P36944525_GAB1","A_14_P104130_PTEN","A_14_P105028_PTEN","A_14_P112505_PTEN","A_16_P19010911_PTEN","A_16_P19010938_PTEN","A_16_P19010968_PTEN","A_16_P39120944_PTEN","A_16_P39120996_PTEN","A_16_P39121090_PTEN","A_16_P39121122_PTEN","A_14_P109468_IGF1R","A_14_P117711_IGF1R","A_14_P127863_IGF1R","A_14_P136953_IGF1R","A_14_P137108_IGF1R","A_16_P03095336_IGF1R","A_16_P03095354_IGF1R","A_16_P03095390_IGF1R","A_16_P03095409_IGF1R","A_16_P03095417_IGF1R","A_16_P03095474_IGF1R","A_16_P03095546_IGF1R","A_16_P03095583_IGF1R","A_16_P03095602_IGF1R","A_16_P03095675_IGF1R","A_16_P03095744_IGF1R","A_16_P03095791_IGF1R","A_16_P03095832_IGF1R","A_16_P03095850_IGF1R","A_16_P03095901_IGF1R","A_16_P03095938_IGF1R","A_16_P20365224_IGF1R","A_16_P20365338_IGF1R","A_16_P20365362_IGF1R","A_16_P20365421_IGF1R","A_16_P20365445_IGF1R","A_16_P20365521_IGF1R","A_16_P20365541_IGF1R","A_16_P20365683_IGF1R","A_16_P20365751_IGF1R","A_16_P20365771_IGF1R","A_16_P20365783_IGF1R","A_16_P20365801_IGF1R","A_16_P20365857_IGF1R","A_16_P20366008_IGF1R","A_16_P20366028_IGF1R","A_16_P20366109_IGF1R","A_16_P40519664_IGF1R","A_16_P40520045_IGF1R","A_14_P111616_PDGFRA","A_14_P127882_PDGFRA","A_16_P00975657_PDGFRA","A_16_P00975660_PDGFRA","A_16_P00975688_PDGFRA","A_16_P00975718_PDGFRA","A_16_P36736582_PDGFRA","A_14_P126063_PDGFRB","A_14_P136371_PDGFRB","A_14_P139835_PDGFRB","A_16_P01364221_PDGFRB","A_16_P17346489_PDGFRB","A_16_P17346508_PDGFRB","A_16_P37412027_PDGFRB","A_14_P102368_EGFR","A_14_P106592_EGFR","A_14_P107057_EGFR","A_14_P133869_EGFR","A_16_P01718015_EGFR","A_16_P01718103_EGFR","A_16_P01718265_EGFR","A_16_P01718353_EGFR","A_16_P17952309_EGFR","A_16_P17952331_EGFR","A_16_P17952351_EGFR","A_16_P17952382_EGFR","A_16_P17952505_EGFR","A_16_P17952535_EGFR","A_16_P17952602_EGFR","A_16_P17952748_EGFR","A_16_P17952840_EGFR","A_16_P38034164_EGFR","A_16_P38034358_EGFR","A_16_P38034515_EGFR","A_16_P38034765_EGFR","A_14_P114826_ERBB2","A_14_P121276_ERBB2","A_14_P126019_ERBB2","A_16_P03242839_ERBB2","A_16_P20643178_ERBB2","A_14_P135292_ERBB3","A_14_P135669_ERBB3","A_16_P02626129_ERBB3","A_14_P117830_FGFR1","A_14_P129719_FGFR1","A_14_P139342_FGFR1","A_16_P01900777_FGFR1","A_16_P18281808_FGFR1","A_14_P101020_FGFR2","A_14_P106065_FGFR2","A_14_P109832_FGFR2","A_14_P113992_FGFR2","A_14_P135350_FGFR2","A_16_P02359616_FGFR2","A_16_P02359767_FGFR2","A_16_P02359811_FGFR2","A_16_P19092427_FGFR2","A_16_P19092465_FGFR2","A_16_P19092576_FGFR2","A_16_P19092647_FGFR2","A_16_P39205559_FGFR2","A_16_P39205631_FGFR2","A_14_P101311_MET","A_14_P102324_MET","A_14_P113351_MET","A_14_P119122_MET","A_14_P137799_MET","A_16_P01788006_MET","A_16_P01788019_MET","A_16_P01788038_MET","A_16_P01788056_MET","A_16_P18083057_MET","A_16_P18083085_MET","A_16_P18083153_MET","A_16_P18083236_MET","A_16_P38169401_MET","A_16_P38169409_MET","A_16_P38169458_MET","A_14_P103853_NRAS","A_14_P112059_NRAS","A_14_P122888_NRAS","A_14_P132745_HRAS","A_14_P100435_KRAS","A_14_P106292_KRAS","A_14_P201137_KRAS","A_16_P02589520_KRAS","A_16_P19490021_KRAS","A_16_P19490060_KRAS","A_14_P110286_ARAF","A_14_P126705_ARAF","A_16_P21462951_ARAF","A_14_P101856_BRAF","A_14_P113117_BRAF","A_14_P121749_BRAF","A_14_P124829_BRAF","A_14_P125706_BRAF","A_14_P126051_BRAF","A_16_P01822239_BRAF","A_16_P01822272_BRAF","A_16_P01822372_BRAF","A_16_P18140952_BRAF","A_16_P18141094_BRAF","A_16_P18141117_BRAF","A_16_P18141147_BRAF","A_16_P18141162_BRAF","A_16_P18141206_BRAF","A_16_P18141224_BRAF","A_16_P18141260_BRAF","A_16_P18141281_BRAF","A_16_P18141300_BRAF","A_16_P38228998_BRAF","A_16_P38229079_BRAF","A_14_P103765_RAF1","A_14_P115592_RAF1","A_14_P126015_RAF1","A_16_P00650496_RAF1","A_16_P00650557_RAF1","A_16_P16132741_RAF1","A_16_P16132794_RAF1","A_16_P16132824_RAF1","A_16_P16132870_RAF1","A_16_P36170733_RAF1","A_14_P105233_GRB2","A_14_P109665_GRB2","A_14_P128049_GRB2","A_14_P128518_GRB2","A_16_P03291135_GRB2","A_16_P03291249_GRB2","A_16_P20729813_GRB2","A_16_P20729942_GRB2","A_16_P40904260_GRB2","A_16_P40904311_GRB2","A_16_P40904360_GRB2","A_14_P104446_NF1","A_14_P104750_NF1","A_14_P108346_NF1","A_14_P117287_NF1","A_14_P121459_NF1","A_14_P126527_NF1","A_14_P127545_NF1","A_14_P129024_NF1","A_14_P134602_NF1","A_14_P200469_NF1","A_16_P03231984_NF1","A_16_P03232018_NF1","A_16_P03232143_NF1","A_16_P03232259_NF1","A_16_P03232266_NF1","A_16_P03232295_NF1","A_16_P20622714_NF1","A_16_P20622736_NF1","A_16_P20622744_NF1","A_16_P20622761_NF1","A_16_P20622784_NF1","A_16_P20622878_NF1","A_16_P20622944_NF1","A_16_P20623002_NF1","A_16_P20623112_NF1","A_16_P20623127_NF1","A_16_P20623296_NF1","A_16_P20623369_NF1","A_16_P40791275_NF1","A_16_P40791588_NF1","A_16_P40791682_NF1","A_16_P40791695_NF1","A_16_P40791755_NF1","A_16_P40791935_NF1","A_14_P114113_CBL","A_14_P115342_CBL","A_14_P133789_CBL","A_14_P135711_CBL","A_14_P200324_CBL","A_16_P19390555_CBL","A_16_P19390615_CBL","A_16_P19390637_CBL","A_16_P19390651_CBL","A_16_P39514806_CBL","A_16_P39514953_CBL","A_14_P118250_SPRY2","A_14_P129198_SPRY2","A_14_P201024_SPRY2","A_14_P112983_CDKN2A","A_14_P129522_CDKN2A","A_14_P130650_CDKN2A","A_16_P18578387_CDKN2A","A_16_P18578423_CDKN2A","A_14_P109987_CDKN2C","A_14_P200978_CDKN2C","A_14_P102897_CDKN2B","A_14_P103496_CDKN2B","A_14_P118440_CDKN2B","A_14_P127768_CDKN2B","A_14_P102675_CCND1","A_14_P117958_CCND1","A_16_P02463962_CCND1","A_14_P115005_CCND2","A_14_P123413_CCND2","A_16_P02561627_CCND2","A_16_P19441524_CCND2","A_16_P19441577_CCND2","A_14_P114083_CDK4","A_14_P131940_CDK4","A_14_P137531_CDK4","A_14_P106866_CDK6","A_14_P110312_CDK6","A_14_P120023_CDK6","A_14_P126618_CDK6","A_14_P139917_CDK6","A_16_P01755074_CDK6","A_16_P01755099_CDK6","A_16_P01755326_CDK6","A_16_P01755422_CDK6","A_16_P18026172_CDK6","A_16_P18026188_CDK6","A_16_P18026211_CDK6","A_16_P18026252_CDK6","A_16_P18026273_CDK6","A_16_P18026432_CDK6","A_16_P18026486_CDK6","A_16_P18026533_CDK6","A_16_P18026557_CDK6","A_16_P18026622_CDK6","A_16_P18026641_CDK6","A_16_P18026657_CDK6","A_16_P18026728_CDK6","A_16_P18026761_CDK6","A_16_P38110052_CDK6","A_16_P38110328_CDK6","A_16_P38110346_CDK6","A_16_P38110376_CDK6","A_14_P110907_RB1","A_14_P111741_RB1","A_14_P124286_RB1","A_14_P139049_RB1","A_16_P02773383_RB1","A_16_P02773395_RB1","A_16_P02773526_RB1","A_16_P02773567_RB1","A_16_P02773577_RB1","A_16_P02773589_RB1","A_16_P19805883_RB1","A_16_P19805908_RB1","A_16_P19805932_RB1","A_16_P19805949_RB1","A_16_P19805993_RB1","A_16_P19806026_RB1","A_16_P19806119_RB1","A_16_P19806145_RB1","A_16_P19806161_RB1","A_16_P19806231_RB1","A_16_P39944767_RB1","A_16_P39944810_RB1","A_16_P39944822_RB1","A_16_P39944901_RB1","A_14_P118388_MDM2","A_14_P132739_MDM2","A_14_P133404_MDM2","A_14_P124092_MDM4","A_14_P127624_MDM4","A_16_P00237249_MDM4","A_16_P00237259_MDM4","A_14_P100302_TP53","A_14_P104532_TP53","A_14_P122951_TP53","A_16_P20578481_TP53","A_14_P107166_PIK3C2B","A_14_P111843_PIK3C2B","A_16_P00237168_PIK3C2B","A_16_P00237206_PIK3C2B","A_16_P15418493_PIK3C2B","A_16_P15418510_PIK3C2B","A_16_P15418631_PIK3C2B","A_14_P102190_PIK3C2G"
"TCGA-02-2466",-1.14084734180836,-0.773077758664542,-0.570766217048262,-0.491287359487527,-0.594024387255457,-0.721264112413297,-0.877684834038328,-0.152757269828097,-0.441485326162902,0.0370118271767738,-0.853061420560191,-0.472257272553448,-0.707241568483306,0.076450045446728,-0.404991397031006,-0.482660110114461,0.0548455105798431,0.025291393688493,-0.710786438114677,-0.137947483654066,-0.031914717837412,-0.261093135237084,-0.163601593354781,-0.255195318079316,-0.422566815564365,-0.31270447042959,0.156900176383582,-0.062045311815762,-0.324671536566534,-0.611380700341948,0.393618612940884,0.002568018699579,0.395991291425922,0.393264786597732,-0.903623359167869,0.167555578568069,0.012465417414652,0.195821002282569,0.007524274688234,-0.380231593912894,-0.509974737856749,-0.688173048328836,0.356638169015739,-0.521627134414065,-0.209944780398396,-0.133309173308028,0.0143706490230639,0.049081330115279,0.124071779310283,-0.009615958513437,0.679309938316124,-0.0699535156540184,0.388180260080145,0.0814037206121621,0.484187857981224,-0.257641216731902,0.59184208310324,0.486024902273576,0.348616484229928,0.629424680021482,-0.487684771794928,-0.052920493113434,0.509435765457915,0.419509182054342,0.340266896498389,0.0628838031082204,-0.0524552701119435,-0.00740361794345107,0.606839630310615,0.032374775770916,0.454660000967777,-0.300440577797867,0.995718939415539,-0.101626845382066,0.636819874385864,0.027359291293736,0.664071539949653,-0.172915108898008,0.105914995705527,-0.395634201163288,-0.340934415251831,-0.59834232213726,-0.0699255374897941,1.04778939603564,0.808613318654103,0.461899285642737,-0.337963117967762,-0.436648204888193,-0.0358961074238113,0.720087476145295,0.302032221660438,-0.30316291720021,0.193374568127829,0.278833900818736,0.160098595603912,0.2362993212987,0.0050631965790475,0.358754393375952,0.380958561080406,0.435153974368162,0.093143737437948,0.161412177434812,-0.116786216777427,-0.113811253824149,0.0630599302221818,0.595686798602758,-0.280000130603579,-0.11276753133412,-0.374155579247433,-0.280316577200767,-0.10965255196835,-0.177373802528083,-0.284707345280661,-0.231603332709465,-0.10397563512447,0.0541451434396526,0.217590453222132,-0.382567469209014,0.13427688496778,0.518450712596215,0.085225013418219,-0.703723582915851,1.82141074545397,0.619752373260951,0.582611845044402,0.078266326929896,0.102999211675648,0.129181539508047,-0.209517082425814,-0.138056082443748,-0.0710279138081102,-0.264456385743543,0.0594967136627816,0.395841659812968,-0.098894365098227,-0.265713636684875,0.104900738143011,-0.589651723890776,-0.178378658959677,-0.279367216908163,0.013867126010644,0.452046605386468,0.274157274258937,0.479405175752371,1.28837780361236,0.805154842643406,-0.037901178611696,-0.192068726588099,-0.108087610990466,-0.446931781529343,0.0777738002355403,-0.614300719879168,0.471196151842135,-0.62732220405506,0.224903078523484,-0.18173793075825,0.459364668225807,0.0497750761055676,0.0344228728816682,-0.109588999067058,-0.519330648474154,-0.700092932004629,-0.528225510690975,-1.08937231561408,-1.12521451094215,-0.963540588978823,-0.014198160572296,-1.14850590481945,-0.68161487415185,0.365592365843411,0.0191088882839441,-0.200412013242294,0.221502474912945,0.236573495246253,-0.170457173154888,0.135613172909182,0.182617396856244,-0.114296756898304,0.633219205405992,0.0360026117514394,-0.274338573095459,-0.193665647541458,-0.481033088502076,0.108453163378263,0.279190312906843,0.443144361668706,-0.309033614433521,-0.155658570187305,0.231483576293981,0.245324764071702,0.799371592438909,-0.439193049880644,0.157052495956371,-0.0763947462041244,0.327883992940828,0.305333298981208,-0.0388193940454698,0.255356449323456,-0.397668543549677,-0.112924507733293,-0.466522681415458,-0.0331346618072637,-0.517681426920084,0.279525903901532,-0.0980057765744549,0.0369396240471289,-0.414345941551087,0.188936432483726,-0.324951582388301,0.32477278103244,-0.220422748273153,-0.0959897816298317,0.738321252696506,0.238841873742115,0.022630277046038,0.348789608489487,0.081138939084584,-0.203025398616795,0.254363905778212,-0.355441337474431,0.166421410560492,0.33073682952211,-0.604452165608434,0.020643378048428,0.210459829899428,0.88947978137523,0.613846316320234,0.998448875381742,0.352035624757677,0.212311661443934,0.383284795955136,0.542983333274459,0.739157515305453,0.066325656237147,0.461186696335281,0.120887405236886,0.474959143720684,0.175452996117695,0.315334915799679,0.153992191018273,-0.053814839939767,0.296922026196099,-0.065146900404964,0.872319625772701,0.031005351080826,0.057482628068666,-0.234354538949398,0.207335522726931,0.407812758133162,0.0957226008761987,-0.404879416403521,-0.133051599795026,-0.431504076168231,0.510465901131004,0.222723928923174,0.391833293964545,-0.249616918040705,-0.056151997762353,-0.929321538697284,-0.969270521095929,-1.02385733999745,-0.120592392561944,-0.736031022475473,-0.986114854941765,-0.309575352814526,-0.87287650448822,-0.682416182180662,-0.71146556326096,-0.830678722081586,-0.110159374109441,-0.79251256443069,-0.218445765349011,0.0061388889731753,0.263050099191217,0.478979408658347,0.199661381119921,0.721674995056542,0.835081678294703,0.858862164461781,0.430651756551976,0.244639126086878,0.14921276124116,0.960008861896829,0.173428854706626,0.611951098573121,0.563249076000102,0.497611753822694,-0.248648061657441,0.445028996909561,-0.502734590378719,-0.621543725553631,-0.157309256845279,-0.203644976093169,0.174794927983304,0.650179710825452,0.663324172802092,0.681681534867164,0.200954333914262,-0.103461471357972,-0.043399565161681,0.994895272959102,0.276074920118883,0.291132449540294,0.798157274676829,0.518169972340477,0.356788002305376,0.306014178594763,0.613144678876004,-0.044058114570151,0.406104721938497,0.366957819124189,1.07549898970216,0.881017716551285,0.498231286719276,1.13386632736004,0.297615510391422,1.0380086124754,0.25109470368753,0.638709823087307,1.08496328224479,0.177978584198632,0.595828819381652,0.139074073941324,0.3577309972073,0.09804213577047,0.67261362190228,-0.170532300104613,0.350166368202153,0.121399693872078,0.154793913801871,0.438213238109999,0.073776830142204,-0.197304876529514,-0.570330524779702,-0.343421314732171,0.291461435719855,0.491662927972055,0.412024840637984,0.428956980686363,0.031683552637949,0.229914354473741,0.265428034461701,-0.141789853282374,0.0601720867353992,0.455567280202668,-0.0078266902275993,0.495629862752323,0.42941453370355,0.0203967689283948,0.169497330634261,0.0109855505806846,0.168974617729712,0.412461216894145,0.798276152840443,-0.385646479758808,-0.623700623948813,0.324942442640944,-0.169486731617404,-0.548012705826434,0.0677968759544509,0.000236997564520003,-0.234926475191268,-0.117227500028158,-0.00316095538026498,0.397333106816738,0.362062293463925,0.078101671915583,0.625137733663708,-0.486924876304041,0.482896711447635,-0.053207435377181,-0.374917308110948,0.141244123366075,-0.32006552607697,0.743262800269386,-0.233848523490756,0.321203209077391,0.292341612981894,0.360162225677003,0.11760559202995,0.315031566434471,-0.075600760781918,0.638672675820168,0.069640186077737,0.33365217132984,0.390155250795513,0.320373692136227,0.886389124654596,-0.178650490272305,0.498898265731137,-0.478327917708389,-1.04907441985792,-0.514009448598686,-0.434920772024574,-1.21304734963477,-0.280393851967193,-0.11381421761991,-0.988375101921668,-1.33869676243478,-1.00750581700649,-0.904382356341764,-1.08146468669261,-0.372185573258659,-0.68990690280495,0.236135327891509,0.325942332503782,0.598688922695818,0.699701046587172,-0.088670165188436,-0.131876483796426,0.355635763368589,0.0647202410414608,0.224709744849705,0.405133099964898,0.680319276104727,-0.091325125172874,0.53009384831088,0.424958952306032,0.742142857158272,0.455727856023917,0.470358223654752,-0.118860624516114,-0.268204323464777,0.0243909522421,0.54567932300217,0.867468234911223,0.501121681939402,0.241409760126962,0.308736668643472,0.466333413340407,0.634399730095654,-0.099858012427346,0.464639135186448,0.604979041907835,0.364424390224265,0.206084377247147,-0.110619218687695,0.5370935879539,0.23790757839266,-0.342715582218958,0.517418430631002,0.586109572580399,-0.00257518276760438,0.217857404563647,-0.309486572139959,-0.0296464160352473,0.097923009689166,-0.291399199380515,0.061640418929605,-0.376088859513499,0.354587692685651,0.484588440726948,0.143881125898448,0.229156514592764,0.465810578897325,-0.122640992450225,0.207909981643012,-0.21294544522811,0.62889528308816,0.123810153827658,0.068399020703351,0.531440339249469,0.247345190898963,-0.336819284633623,0.143299679686011,-0.331585511443165,-0.0489825897290946,-0.205089447167466,-0.211198576397451,-0.108136688611161,0.0319319300445552,0.566037812689534,0.484609803071036,0.237302088791841,0.403439118935629,0.130087535531116,-0.736394546342955,0.256275530197783,0.278116130726177,0.0833570247814181,-0.445656088216677,-0.244398385125014
